ID_1	COORD_X	COORD_Y	AÑO	PRECIO_OFERTA	PRECIO_INTEGRAL	PERIODO	ESTRATO	BARRIO	UPZ	TIPO_INMUEBLE	BAÑOS	COCINAS	ALCOBAS	UBICACIÓN_LOTE	INFLUENCIA_VIA	ELEVACION_MSNM	TOPOGRAFIA	DENS_POBL	AREA	DIST_CULT	DIST_SUPERM	DIST_HUMEDAL	DIST_SALUD	DIST_COMERCIAL	DIST_RIO	DIST_TRANSMILENIO	DIST_CLUB	DIST_CAI	DIST_EDU	DIST_VIA	DIST_PARQUE
5076	102184,513	115203,54	2010	3,55e+08	2514342,376	24	4	116	4	0	2	1	1	5	2	2558	1	206,28	141,189999973178	2173,12304767475	1195,57795988442	4310,55625233212	2816,42577137921	1155,13669480399	4599,6289594206	2986,76729802861	1352,65842792464	2079,3949700518	170,165731477459	550,36980199947	79,8467256626396
5077	102612,071	114837,854	2010	1,1e+08	1617647,059	24	4	116	4	0	1	1	2	5	1	2557	1	206,28	67,9999999925818	2476,7182018296	1340,72576600301	4454,30971507392	2350,7811670481	360,592517862432	4852,89695838017	3151,01119622874	1365,36081432814	2284,9174814999	618,96553802149	788,591251015846	73,5276360571157
5078	102742,219	115090,481	2010	9,5e+07	2051835,853	24	4	116	4	0	2	1	3	2	1	2560	1	206,28	46,300000002973	1664,79786590633	683,163212135782	4801,66323047331	2308,10058961079	650,716878729033	5064,29917294532	3498,3645999809	844,333299488962	2676,79697503717	503,128893925646	407,560166701837	251,792741972777
5079	102351,613	115110,647	2010	2,1e+08	2656882,591	24	4	116	4	0	2	1	3	5	2	2557	1	206,28	79,0400000027702	2074,40762541178	1096,86253762145	4599,75448980697	2717,71034911624	1064,4162042147	4712,25251780335	3280,90307172502	1253,94302180666	2373,53078806185	215,268992546387	791,48395293512	112,215552604592
5080	102371,43	115223,095	2010	2,2e+08	2775324,839	24	4	116	4	0	2	1	3	5	2	2555	1	206,28	79,2700000044932	1957,90146434284	980,356376552519	4488,18590927323	2601,20418804731	947,91004314577	4776,85631822611	3164,3969153871	1137,43686546874	2257,02462699291	98,7628314774553	674,977796597201	128,086216983413
5081	102178,143	115076,531	2010	2,15e+08	2688508,191	24	4	116	4	0	2	1	3	5	2	2558	1	206,28	79,9699999872531	2278,32901389484	1300,78392610452	4395,8331013239	2921,6317375993	1097,60787863735	4539,99829797284	3092,53455664818	1457,86442480872	2228,51612229809	319,286883723749	699,490948433395	71,4558085107858
5082	102185,647	115122,918	2010	4,6e+08	3425167,535	24	4	116	4	0	2	1	3	5	2	2555	1	206,28	134,300000014452	2279,82838342117	1302,28329563085	4394,33373179757	2923,13110712564	1096,10850911102	4566,15295471423	3091,03517866726	1459,36380278965	2227,01675277176	317,787514197418	697,991570452472	72,3892431097844
5083	102148,525	115082,457	2010	2,05e+08	2426035,503	24	4	116	4	0	2	1	3	5	2	2558	1	206,28	84,4999999985573	2298,41415021672	1320,8690624264	4328,07081494856	2941,71687392119	1029,84559226201	4515,50379074338	3024,77218026695	1477,94955675204	2203,20455951242	295,456834019433	675,660930826877	58,3775249185528
5084	102204,748	115070,604	2010	2,3e+08	2500000	24	4	116	4	0	2	1	3	5	2	2558	1	206,28	92	2319,31708629964	1341,77199850931	4234,05618296203	2848,83743605345	935,830960275482	4561,81201571538	2930,75763009286	1420,15829539273	2109,18992752589	389,471466005963	769,675481000959	90,2026934923806
5085	102243,347	114999,317	2010	1,35e+08	1985294,118	24	4	116	4	0	3	1	5	5	1	2555	1	206,28	67,9999999879111	2287,05835862657	1309,51327083624	4156,51735130608	2781,1103930009	870,797277264164	4568,54011726502	2853,21883434429	1342,61949964415	2031,65109586994	321,173174253651	847,214276749537	122,443574776132
5086	102266,974	114995,719	2010	1,34e+08	1970588,235	24	4	116	4	0	1	1	1	5	1	2555	1	206,28	68,0000000101493	2226,10510562135	1248,56001783102	4217,4706043113	2755,62545537516	842,618979597195	4588,86386803174	2914,17210017074	1370,25142575107	2092,60434887516	382,12642725887	862,887451715863	146,251897464426
5087	102283,192	114993,179	2010	1,1e+08	1617647,059	24	4	116	4	0	2	1	4	5	1	2555	1	206,28	67,9999999925818	2209,70535071825	1232,16026292792	4233,8703592144	2739,22570047206	826,219224694094	4602,80699771446	2930,57185522988	1353,85167069194	2109,00410377826	398,526182161971	879,287206775002	162,625376653044
5088	102296,447	114990,004	2010	1,15e+08	1691176,471	24	4	116	4	0	2	1	3	5	1	2555	1	206,28	67,9999999834435	2196,08406803851	1218,53898024819	4247,49164189413	2725,60441779233	812,597942014359	4613,78880378472	2944,19313780271	1340,23038811911	2122,625386458	412,147464841706	866,760713721131	173,570309239912
5089	102498,603	114981,655	2010	2e+08	1449275,362	24	4	116	4	1	1	1	3	2	1	2557	1	206,28	138,00000003036	2021,39917158209	1039,76451781154	4447,20867723901	2664,70189528655	843,998150274947	4797,68441981285	3143,91018048542	1200,93460646426	2322,34242180287	448,534023073074	676,002052666958	94,7779372709827
5090	102944,11	114916,659	2010	1,75e+08	2336448,598	24	4	116	4	0	2	1	3	2	1	2559	1	206,28	74,9000000041944	1697,72553754651	561,733101719919	4949,08090615505	2282,15512468685	696,983922956171	5192,20450978308	3607,37543505099	1031,55856710756	2422,5442609275	819,772746653483	165,171472120475	268,556878478952
5091	102683,363	114970,679	2010	1,9e+08	2201622,248	24	4	116	4	0	2	1	3	1	1	2558	1	206,28	86,2999999989099	1793,54337227963	811,908718509081	4692,52167096965	2436,84609598409	779,462385102332	4965,81663256161	3389,22306284226	973,078834685883	2567,65541553351	601,55196026881	432,910041782487	125,470232842009
5092	102671,27	115023,545	2010	2,37e+08	2578328,982	24	4	116	4	0	1	1	2	2	1	2560	1	206,28	91,9199999901331	1814,67465408594	833,040000315392	4660,2110266773	2457,9773777904	800,593666908644	4973,63534943879	3356,91252024022	994,210124187016	2535,34477124116	530,902867175736	454,04133128362	178,867841347169
5093	102496,994	115007,597	2010	1,69e+08	2139240,506	24	4	116	4	0	3	1	3	2	1	2557	1	206,28	79,0000000121538	1966,98338301124	985,34872924069	4492,66611415869	2610,2861067157	889,455587194632	4805,87625699021	3189,36760502975	1146,51880029139	2367,79985872256	363,35795465713	621,586246494087	68,8123938584125
5094	102727,584	115176,082	2010	2,72e+08	2940540,541	24	4	116	4	0	2	1	2	1	1	2559	1	206,28	92,4999999855469	1607,21483947887	625,580185708323	4852,43465769106	2250,51756318333	593,133852301574	5083,34823721219	3549,13617709658	786,750228224553	2643,09181459755	445,545867498187	349,977095437429	258,636096854761
5095	102916,396	115479,253	2010	1,28e+08	1675392,67	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	76,4000000071625	1405,57302351844	269,58058769185	5101,66857680681	2048,8757472229	237,134254285102	5379,02139365497	3315,22284177396	662,847795806527	2441,44999863712	321,643356475152	253,392326600131	198,844556644171
5096	102836,641	115627,658	2010	1,7e+08	1965317,919	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	86,5000000033073	1117,7785189847	630,561261692905	5228,31949906132	1761,08124268916	359,56409951432	5372,2271471854	3117,52626913215	297,313963951472	2153,65549410338	43,8904529959837	121,235974301861	220,541538318195
5097	102847,674	115692,904	2010	1,4e+08	1690821,256	24	4	58	4	0	2	1	2	5	1	2556	1	206,28	82,8000000018926	1051,60690256892	582,810394531324	5294,4911154771	1694,90962627338	425,735715930103	5411,79246052944	3051,35465283802	231,14234765734	2087,48387768759	110,062069411767	55,0643580077287	264,585100230882
5098	102931,732	115604,957	2010	1,5e+08	1734104,046	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	86,50000001211	1247,77944955125	500,560331126352	5323,47440189033	1891,08217325571	229,563168947767	5447,19056106946	3247,52716011668	427,314854935997	2283,65642466993	62,7428465698407	251,236865286386	267,470651476781
5099	102938,954	115671,791	2010	8e+07	966183,575	24	4	58	4	0	3	1	3	5	1	2557	1	206,28	82,79999998965	903,572915550022	434,77640751243	5439,88390504026	1546,87563925448	573,769702948998	5483,44830798929	2903,32069968833	83,1083945076518	1939,4498906687	258,096056430662	92,9695951419593	318,132965276303
5100	102984,76	115244,353	2010	1,68e+08	2066420,664	24	4	58	4	0	2	1	3	2	1	2561	1	206,28	81,30000000813	1374,70119344773	238,708757621142	5447,38389657788	2018,0039171522	397,892773709591	5346,98047351643	3284,35100582008	708,534137876646	2410,57816856641	564,713096087518	222,52049064625	38,481420059303
5101	103053,968	115279,573	2010	1,7e+08	1700000	24	4	58	4	0	2	1	2	2	1	2560	1	206,28	100	1313,07620168919	177,083765862594	5385,75890481934	1956,37892539365	336,267781951043	5424,39707972877	3222,72600711507	646,909139171643	2348,95317680786	503,08810432897	160,895491941246	52,0658119428086
5102	102940,254	115275,441	2010	1,78e+08	1943231,441	24	4	58	4	0	2	1	3	2	1	2559	1	206,28	91,6000000022643	1404,38467509726	268,392239270665	5477,06737822741	2047,68739880172	427,576255359114	5317,9196503502	3314,03442081783	738,217552874404	2440,26165021593	594,396577737041	252,203905644007	90,5772609725032
5103	102917,094	115172,794	2010	1,3e+08	1906158,358	24	4	58	4	0	2	1	2	2	1	2559	1	206,28	68,199999991816	1559,03070603423	423,038270207636	5061,33953761047	2202,33342973869	390,856905517883	5257,2669650568	3468,68062890227	883,662828793337	2594,90768115291	542,458418499877	214,82906974423	124,085523512771
5104	102928,127	115232,166	2010	1,5e+08	1901140,684	24	4	58	4	0	2	1	3	2	1	2559	1	206,28	78,9000000170424	1498,17170080508	362,17926497849	5122,19854283962	2141,47442450954	329,997900288736	5289,99659434169	3407,82160334296	822,803803234025	2534,04867592376	481,599413270731	275,688095303542	94,7522326782252
5105	103057,587	115211,529	2010	1,6e+08	2027883,397	24	4	58	4	0	2	1	2	2	1	2560	1	206,28	78,8999999885102	1319,15536353176	183,162927705167	5298,49578564192	1962,45808723622	342,346943793616	5402,06160076129	3228,80517204766	652,988304104229	2355,03233865044	509,167266171543	96,084129200114	43,753720824217
5106	103047,664	115149,775	2010	1,3e+08	1906158,358	24	4	58	4	0	2	1	2	2	1	2559	1	206,28	68,199999991816	1381,69619314604	245,70375731945	5235,95495602764	2024,9989168505	404,887773407899	5370,14706295604	3291,34600154723	715,529133603799	2417,57316826472	571,708095785826	33,5432997005436	91,6296743274175
5107	102987,577	115223,752	2010	1,2e+08	1759530,792	24	4	58	4	0	2	1	3	2	1	2561	1	206,28	68,199999991816	1428,09046734997	292,098031523379	5500,77317048012	2071,39319105443	451,282047611828	5341,75314019999	3337,7402891436	761,923421200167	2463,96744246865	618,102369989754	275,909773969771	37,8831068222168
5108	102978,607	115161,522	2010	1,55e+08	1964512,041	24	4	58	4	0	2	1	3	2	1	2560	1	206,28	78,8999999822348	1515,55163659015	379,559200763555	5102,09951258354	2158,85436029461	505,373734859899	5310,17482833932	3425,2014463724	849,38457842897	2551,42861170883	656,975247841894	100,312211328602	88,2274691556467
5109	102985,512	115194,86	2010	1,25e+08	1832844,575	24	4	58	4	0	2	1	3	2	1	2560	1	206,28	68,199999991816	1428,09046734997	292,098031523379	5500,77317048012	2071,39319105443	451,282047611828	5328,97021048788	3337,7402891436	761,923421200167	2463,96744246865	618,102369989754	275,909773969771	56,9123476353415
5110	102926,535	115203,432	2010	1,47e+08	1863117,871	24	4	58	4	0	2	1	2	2	1	2559	1	206,28	78,8999999882455	1526,79126953049	390,798833703902	5093,57897411421	2170,09399323496	358,617469014148	5277,56307743815	3436,44117132938	851,423371220444	2562,66824464917	510,218981996143	247,068527317123	102,171801072555
5111	103052,662	115182,477	2010	1,4e+08	1774397,972	24	4	58	4	0	2	1	2	2	1	2559	1	206,28	78,9000000051849	1348,62156606292	212,629130236327	5269,02958311076	1991,92428976738	371,813146324776	5386,74181710489	3258,2713745695	682,454506626069	2384,4985411816	538,633468702702	66,6179266782734	63,0365327111656
5112	102838,594	115271,112	2010	1,55e+08	1761363,636	24	4	58	4	0	2	1	3	5	1	2559	1	206,28	88,0000000181677	1474,15577251175	338,163336685162	5146,21447113295	2117,45849621622	305,981971995409	5222,73858598114	3383,80565085744	798,7878507485	2510,03274763043	457,583484977404	299,704047789067	187,073820223126
5113	102702,661	115294,284	2010	1,35e+08	1654411,765	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	81,5999999854933	1470,21475046039	488,580096689843	4989,43474670954	2113,51747416485	456,133763283095	5107,66006040176	3469,96249253481	649,750187354128	2506,09172557907	308,545778479708	456,27212423838	146,462449937312
5114	102687,288	115219,672	2010	1,25e+08	1531862,745	24	4	58	4	0	2	1	3	5	1	2558	1	206,28	81,6000000052224	1654,20674780675	672,572094036207	4805,44274936318	2297,50947151122	640,125760629458	5063,44974587822	3502,14428957698	833,742115744156	2608,49102565314	492,537775826071	396,968982957031	207,760095540655
5115	102713,984	115363,341	2010	1,35e+08	1904090,268	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	70,8999999993698	1437,4372803609	455,802626590348	4926,13283985128	2080,74000406536	423,356293183599	5146,60792637156	3437,18504836152	616,972743180841	2403,36551918036	275,768308380212	439,61436957493	76,556744053073
5116	102372,218	115496,648	2010	1,45e+08	2694165,738	24	4	58	4	0	3	1	4	5	1	2556	1	206,28	53,8199999928883	1778,78191941622	806,574263324601	4564,67490117406	2422,08464312068	774,127929917852	4899,56454666018	3240,88590841717	958,317534503813	2041,90758050314	130,981040088514	495,858465632276	72,5496171891554
5117	102282,057	115393,08	2010	3,45e+08	3077609,277	24	4	58	4	0	2	1	4	5	1	2557	1	206,28	112,100000015694	1867,51169365308	889,966605862749	4491,96886057888	2510,81441735754	857,520272456	4771,65320672497	3168,17990521797	1047,04717503459	1969,20153990796	155,416684182802	545,78242505763	127,029123859491
5118	102340,503	115388,317	2010	2,4e+08	2974346,263	24	4	58	4	0	2	1	3	5	1	2556	1	206,28	80,6900000129541	1808,89258521851	831,347497428181	4550,58796901345	2452,19530892297	798,901164021432	4821,48650397943	3226,7990138033	988,428066449272	2027,82064834253	140,80575191296	525,968997577734	72,6011981488822
5119	102385,984	115383,026	2010	3,8e+08	3389830,508	24	4	58	4	0	2	1	4	5	1	2556	1	206,28	112,100000015694	1763,47469186874	785,929604078416	4611,11973253166	2406,7774155732	753,483270671667	4859,68998359425	3287,33075060241	943,010155240051	2159,41087393316	9,21552632232605	480,551086368514	38,2052062802407
5120	102208,572	115573,12	2010	1,79e+08	2500000	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	71,6	1944,17958828874	1014,70068998927	4504,99791237727	2587,48231199321	1075,56985501075	4792,95789006355	3181,20885443976	1123,71503181648	1752,66748359009	180,393021237086	308,197335253659	117,961718781078
5121	102203,782	115519,145	2010	1,7e+08	2892632,295	24	4	58	4	0	2	1	2	5	1	2554	1	206,28	58,7700000078994	1998,36400918641	1053,83176751984	4450,81349147961	2641,66673289087	1021,38543411309	4762,30202962418	3127,0244336783	1177,89945257794	1806,85190448775	126,208600339424	362,381756015117	81,821834218561
5122	102319,643	115563,595	2010	1,65e+08	2304469,274	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	71,5999999920155	1978,48309058736	1049,00419228788	4714,72942243177	2621,78581429182	1052,88102761241	4885,18297050976	3390,94030306054	1158,01855206743	1786,97098588871	390,615466265207	342,500855504608	116,229997042909
5123	102314,588	115508,826	2010	1,57e+08	2192737,43	24	4	58	4	0	2	1	4	5	1	2554	1	206,28	71,6000000054726	1837,34820106166	865,140544970044	4506,10861952862	2480,65092476613	832,694211563295	4854,49527802616	3182,31962524029	1016,8838176807	1983,3412988577	181,503728388437	551,072978817034	121,3701817161
5124	102139,804	115517,153	2010	2,2e+08	3047091,413	24	4	58	4	0	3	1	3	5	1	2554	1	206,28	72,1999999938958	2015,20460292085	1054,04463375623	4433,48196277154	2658,50732662532	1021,59830034948	4705,52998424889	3109,69290167949	1194,74005394419	1806,65010343696	117,572281908892	379,222357381363	32,8989725399909
5125	102151,418	115568,747	2010	2e+08	2770083,102	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	72,2000000128516	1962,71084700732	1016,18955392261	4485,97571868507	2606,01357071179	1074,09205626301	4741,18719476079	3162,18666029226	1142,24629533142	1754,15634752343	170,066037822422	326,728598768595	85,6487461727461
5126	102151,391	115613,197	2010	2,15e+08	2977839,335	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	72,2000000043656	1918,48424895861	971,962955873893	4530,20231673378	2561,78697266307	1118,31865431173	4763,50804760354	3206,41325646917	1098,01969915451	1709,92974947472	214,292635871139	282,502002591687	129,063116351543
5127	102106,551	115675,543	2010	1,9e+08	2627939,142	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	72,3000000127096	1901,61156443525	760,546951839817	4551,13318437533	2544,91428813971	1329,7235931602	4757,00875732337	3143,38424802918	1081,14695853685	1498,51374544064	425,708639905215	265,629196325782	101,059193629319
5128	102175,316	115669,457	2010	2,3e+08	3181189,488	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	72,3000000055325	1863,72417889071	914,495277772822	4587,66999483486	2507,02690259517	1175,77526722719	4812,75660767087	3263,88098026807	1043,25959440125	1652,46207137364	271,76031397221	227,741832190182	134,979733981457
5129	102013,535	115895,199	2010	2,1e+08	2466815,459	24	4	58	4	0	2	1	3	5	2	2561	1	206,28	85,1299999899993	1925,68517163609	749,865535307231	4575,30308133252	2568,98789534055	1286,51737507081	4797,57741125712	3167,55415497994	1105,22074984584	1522,68364239783	462,871541776659	148,350709122374	143,01303788291
5130	102007,158	115840,959	2010	2,3e+08	2701750,264	24	4	58	4	0	2	1	4	5	2	2561	1	206,28	85,130000009505	1980,2678393782	730,134181054905	4520,72041359042	2623,57056308266	1341,10004281292	4762,03123184032	3112,97148732697	1159,80341749881	1468,10097465573	517,454209518765	202,933376775346	107,012936882844
5131	102106,614	115873,768	2010	2e+08	2806623,632	24	4	58	4	0	2	1	3	5	2	2559	1	206,28	71,2599999941852	1760,64705877275	828,469820334078	4738,25583188742	2403,94978247721	1208,06972997371	4863,0804942124	3330,5070158255	940,182527771189	1685,63639295273	541,475826803506	124,66476556012	99,3484755590648
5132	102091,241	115820,851	2010	1,75e+08	2190237,797	24	4	58	4	0	2	1	3	5	2	2557	1	206,28	79,9000000089945	1929,13070738814	733,027808886933	4523,61404142245	2572,4334310926	1357,24273611308	4821,29608805328	3115,86512969844	1108,6660768676	1470,99460248776	453,2277828581	293,148314656528	45,3299244569242
5133	102058,935	115858,686	2010	2e+08	2349348,056	24	4	58	4	0	2	1	3	5	2	2559	1	206,28	85,1299999969013	1958,29013667172	752,111883761383	4542,6981162969	2601,59286037618	1319,12234010644	4814,97477666518	3134,94918756099	1137,82571726479	1490,07867736221	495,476506812287	180,955676541328	89,4323922901917
5134	102012,077	115869,799	2010	2e+08	2349348,056	24	4	58	4	0	3	1	3	5	2	2561	1	206,28	85,1299999969013	1951,11835511821	759,283665314893	4549,86989785041	2594,42107882267	1311,95055855293	4782,15505977072	3142,12097144821	1130,65393337757	1497,25045891572	488,304725258778	173,783892654102	123,486419916456
5135	102099,362	115848,897	2010	2,3e+08	2701750,264	24	4	58	4	0	3	1	4	5	2	2559	1	206,28	85,130000009505	1762,373557104	826,743322002825	4736,52933355617	2405,67628080846	1209,79622830496	4843,38627763442	3328,7805240974	941,909019499294	1683,90989462148	539,749328472253	126,391257288225	73,7571335289235
5136	101840,135	115694,086	2010	2,4e+08	2285714,286	24	4	58	4	1	3	1	3	5	1	2562	1	206,28	104,999999986875	2169,48928124931	493,984350693897	4553,62809773977	2812,79200495377	1576,47962653362	4541,70574444907	2876,82166288404	1349,02465602415	1231,95114429472	682,912240924635	370,672246492562	179,475613242978
5137	101999,773	115685,691	2010	2,5e+08	2380952,381	24	4	58	4	1	2	1	3	5	1	2554	1	206,28	104,9999999979	2089,16884147388	682,721425428825	4363,5759073367	2732,47156517834	1396,88606896216	4671,51810388464	3039,78694921703	1268,70422326989	1420,68821902965	492,860050521566	357,992519577082	128,629355149329
5138	102062,981	115679,606	2010	2,39e+08	2276190,476	24	4	58	4	1	2	1	3	5	1	2557	1	206,28	105,000000008787	1945,36902131209	716,789494962976	4507,37572749849	2588,67174501655	1373,48105003704	4721,9767622825	3099,62679122021	1124,90441534582	1454,7562885638	469,466096782057	309,386653134754	100,164803747831
5139	102008,347	115581,593	2010	2,5e+08	2914092,552	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	85,7899999876188	2192,04640326871	785,598987223657	4260,69834554187	2835,34912697317	1294,00850716733	4624,36545098082	2936,90939072049	1371,58178176643	1523,56578082448	389,982488726734	460,870078073627	153,811734010538
5140	101883,302	115368,722	2010	1,3e+08	2415458,937	24	4	58	4	0	2	1	3	5	1	2556	1	206,28	53,8200000044132	2413,55767154352	1015,8683682803	3961,03675285687	3056,86039524799	1166,36708833762	4409,19357750343	2637,24779440477	1395,91962140832	1753,83516188112	410,600355346233	200,850298375633	158,690729959227
5141	101722,694	115381,978	2010	1,35e+08	2508361,204	24	4	58	4	0	2	1	4	5	1	2562	1	206,28	53,820000000287	2539,09493596355	770,842646584946	3804,36188462673	3113,444756526	1009,69222010748	4276,78530552973	2480,57295870012	1239,24478570367	1508,80944018577	630,41492802459	44,175411367211	143,245175537012
5142	101816,858	115366,896	2010	1,3e+08	2415458,937	24	4	58	4	0	2	1	4	5	1	2558	1	206,28	53,8200000044132	2478,57539484755	950,850644976265	3896,01902955284	3121,87811855202	1101,34936503359	4350,53873394432	2572,23007221277	1330,90189921632	1688,81743857709	475,618078650263	135,832576183636	124,504224004989
5143	102539,831	115633,986	2010	1,6e+08	2283105,023	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	70,0799999948141	1445,11387326605	919,330724378534	4898,34294732424	2088,41659697051	886,884390971785	5112,15850305665	3444,86165781005	624,649352629365	2279,3919779979	327,576344925023	162,190283757827	83,1862792707645
5144	102601,187	115633,721	2010	1,85e+08	2648532,57	24	4	58	4	0	2	1	3	5	1	2559	1	206,28	69,8499999945253	1423,50113757527	940,943460069306	4919,95568301501	2066,80386127974	870,923808776237	5166,08491651216	3423,24883129575	603,036526115071	2257,77924230713	349,189080615794	140,577457243534	111,299455609047
5145	102555,916	115715,213	2010	1,6e+08	2283105,023	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	70,0799999948141	1363,42166469865	894,62515666106	4980,03515589163	2006,72438840311	810,844335899616	5165,34174661208	3363,16948651936	542,957181338679	2197,69976943051	409,268553492415	80,4981124671418	43,3614586150641
5146	102606,689	115714,948	2010	1,3e+08	2345300,379	24	4	58	4	0	2	1	4	5	1	2559	1	206,28	55,4299999966017	1345,21208017542	876,415572137829	4998,24474041486	1988,51480387988	792,634751376385	5209,63066769397	3344,95991106152	524,747605880838	2179,49018490728	427,478138015647	62,2885370093003	34,6913300775011
5147	102543,162	115673,144	2010	1,65e+08	2354452,055	24	4	58	4	0	2	1	4	5	1	2555	1	206,28	70,0799999938839	1407,33876362545	938,542255587855	4936,11805696484	2050,64148732991	854,761434826411	5133,82165924013	3407,08656530443	586,874260123747	2241,6168683573	365,351454565621	124,41519125221	65,6270985966894
5148	102584,675	115716,007	2010	1,55e+08	2211757,991	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	70,0799999958042	1352,22781873353	883,431310695936	4991,22900185676	1995,53054243799	799,650489934492	5190,87059588254	3351,97564562796	531,763340447276	2186,50592346538	420,46239945754	69,304271575739	28,4528200511309
5149	102575,123	115672,88	2010	1,4e+08	2004294,918	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	69,8499999888739	1395,87676631386	927,080258276265	4947,58005427643	2039,17949001832	843,299437514821	5161,73319247661	3395,62459450388	575,412289323197	2230,15487104571	376,81345187721	112,95322045166	72,5441987841956
5150	102603,406	115672,615	2010	1,85e+08	2639840,183	24	4	58	4	0	2	1	4	5	1	2559	1	206,28	70,0799999906661	1385,84250525354	917,045997215945	4957,61431533675	2029,145228958	833,265176454501	5186,45677965611	3385,59033851375	565,378033333065	2220,12060998539	386,847712937531	102,918964461528	73,2485769495618
5151	102570,306	115634,779	2010	1,6e+08	2283105,023	24	4	58	4	0	2	1	3	5	1	2557	1	206,28	70,0799999948141	1433,51506608422	930,929531560362	4909,94175450607	2076,81778978868	880,937737285181	5139,36006393939	3433,2628060989	613,050500918214	2267,79317081607	339,175152106851	150,591432046677	106,690889973352
5152	102575,835	115695,898	2010	1,5e+08	2147458,84	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	69,8500000121073	1374,17459578194	905,378087744345	4969,28222480835	2017,4773194864	821,597266982901	5173,41476073952	3373,92242243808	553,710117257393	2208,45270051379	398,515622409131	91,2510483858559	49,8885964398897
5153	102575,014	115654,094	2010	1,75e+08	2497146,119	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	70,0799999921831	1413,79018352738	944,99367548979	4929,6666370629	2057,09290723184	861,212854728346	5152,67121638254	3413,53792751737	593,32562233669	2248,06828825924	358,900034663686	130,866553465153	91,1040963812693
5154	102546,148	115653,036	2010	1,6e+08	2290622,763	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	69,8500000019427	1425,06333472492	939,381262919659	4918,39348586536	2068,36605842938	872,486005925884	5126,79574831535	3424,81112061131	604,598815430626	2259,34143945678	347,626883466147	142,139746559088	76,5438860761524
5155	102554,323	115697,486	2010	1,5e+08	2140410,959	24	4	58	4	0	2	1	3	5	1	2555	1	206,28	70,0799999968604	1380,51504127522	911,718533237624	4962,94177931507	2023,81776497968	827,93771247618	5155,34606506822	3380,26286405831	560,050558877624	2214,79314600707	392,175176915851	97,5914900060862	57,6983419546411
5156	102127,409	113792,269	2010	1,7e+08	2343534,602	24	3	76	4	0	5	1	4	5	1	2556	1	206,28	72,5399999875914	2495,14255570627	741,200496768074	3594,07477275371	1477,18259616355	752,908624961652	4126,65524712176	2396,37878278153	1046,2459747542	1340,64332321595	328,580692909843	215,096925394456	38,9900926497412
5157	101403,485	114064,439	2010	4e+08	1675041,876	24	5	76	7	1	4	1	6	2	1	2560	1	85,33	238,800000006686	3207,34496321754	68,8033260557769	2587,15670309209	1628,40610169654	655,784172299929	3469,20159895889	1464,58132029864	1139,83015482439	462,29044765595	364,958868200844	195,651293202926	102,116372514895
5158	101101,156	113597,346	2010	4e+08	2107481,56	24	5	76	7	1	1	1	6	2	1	2557	1	85,33	189,799999958244	3032,0657858548	856,906333656854	1948,13277607586	1471,7523270421	447,812249652271	3083,41944704416	1259,98543154785	1640,62982183313	325,812559945128	369,9185623551	140,247290031812	132,653463952457
5159	101125,642	113553,338	2010	4,1e+08	3371710,526	24	5	76	7	1	5	1	6	2	1	2557	1	85,33	121,600000011389	3064,07664220392	888,917190005966	1980,14363242497	1503,76318339121	479,823106001383	3102,41438572725	1291,99625187628	1672,64064216156	357,823416294239	401,929418704211	172,258110360243	133,535922153421
5160	101188,147	113582,887	2010	4,6e+08	1525704,809	24	5	76	7	1	4	1	4	2	1	2556	1	85,33	301,500000056695	3156,94688433032	925,915606418208	2073,01387455138	1596,63342551762	572,693348127791	3167,94157407957	1384,86654642454	1709,63903358036	394,821832706481	494,79966083062	265,128404908499	115,782612866874
5161	101447,961	113793,067	2010	2,1e+08	2341137,124	24	5	76	7	0	1	1	2	5	1	2553	1	85,33	89,6999999902611	3555,18545478618	416,643817624414	2498,31515538985	1976,24659326517	997,994628966262	3455,69567547489	1810,16773789719	1558,59764979625	373,79111750544	151,735390247648	309,976514057531	93,6170352054465
5162	101514,242	113765,176	2010	1,75e+08	2217997,465	24	5	76	7	0	2	1	3	5	1	2554	1	85,33	78,9000000051849	3627,09432975263	488,552692590858	2570,22403035629	2048,15546823162	1069,90350393271	3516,44429465651	1882,07661314886	1630,50652504792	445,699992471884	223,644265214093	381,885389309202	147,899855168503
