COORD_X,COORD_Y,PRECIO_OFERTA,PRECIO_INTEGRAL,ESTRATO,UPZ,TIPO_INMUEBLE,BAÑOS,COCINAS,ALCOBAS,UBICACION_LOTE,INFLUENCIA_VIA,AREA,DIST_SALUD,DIST_CAI,DIST_EDU,DIST_VIA
101514.242,113765.176,175000000.000,2217997.465,5,7,0,2,1,3,5,1,78.90000001,2048.155468,445.6999925,223.6442652,381.8853893
101318.106,113848.59,185000000.000,2300995.025,5,7,1,2,1,3,2,1,80.4,1880.694531,232.2087243,73.25189806,168.394138
101910.134,113720.911,135000000.000,2435943.703,3,4,0,2,1,3,1,1,55.41999999,1235.30815,1201.422665,839.9184355,173.0171735
101819.615,113570.002,90000000.000,1851090.086,3,4,0,2,1,3,5,1,48.62000001,1320.754666,1378.108552,824.1884797,349.7030625
101859.48,113557.228,137000000.000,1532438.479,3,4,0,1,1,2,5,1,89.39999999,1309.868044,1367.22193,813.301858,338.8164192
101911.576,113540.03,132000000.000,1476510.067,3,4,0,1,1,3,5,1,89.40000001,1191.517763,1335.295047,694.9515771,331.6087325
101798.571,113532.695,102000000.000,2097902.098,3,4,0,1,1,2,5,1,48.62,1386.818609,1444.172496,890.2524232,415.7669589
101838.761,113604.927,80000000.000,1645413.41,3,4,0,2,1,3,5,1,48.62,1281.028356,1338.382243,784.4621703,309.9767547
102053.813,113638.277,75000000.000,1605995.717,3,4,0,2,1,4,5,1,46.70000001,1205.938147,1264.034637,709.3719611,235.6291298
102084.742,113626.9,72000000.000,1541755.889,3,4,0,6,1,10,5,1,46.69999999,1114.895955,1258.673239,618.3297692,153.1206243
102077.745,113650.659,158000000.000,4954531.201,3,4,0,1,1,2,1,1,31.89,1135.087009,1272.903685,638.5208233,132.9295715
102244.02,113559.91,175000000.000,732524.069,3,4,1,5,3,9,2,1,238.8999999,867.4385543,1011.215839,370.8723683,137.6879364
102165.866,113502.445,252000000.000,1012048.193,3,4,1,3,3,5,2,1,248.9999999,872.4457725,1016.223057,375.8795865,197.4846086
102171.72,113515.299,168000000.000,669322.709,3,4,1,1,1,4,2,1,251.0000001,886.44709,1030.224374,389.8809039,183.4832907
103293.118,118090.918,230000000.000,2419779.064,3,2,1,2,1,6,1,1,95.04999999,1851.518562,1489.652723,248.9084916,601.2131004
103253.592,117758.175,135000000.000,2061068.702,4,2,0,2,1,3,2,1,65.50000001,1706.886824,1345.020985,293.8109797,316.9943491
103306.746,117742.035,90000000.000,1754385.965,4,2,0,2,1,2,2,1,51.3,1668.093379,1306.22754,343.6731141,278.2008565
103201.517,117777.247,108000000.000,1983835.415,4,2,0,3,1,4,1,1,54.44,1760.985442,1399.119602,239.7123622,371.0927897
103181.805,117711.671,118000000.000,2152106.511,4,2,0,2,1,5,2,1,54.83,1913.254101,1228.849543,399.7362508,403.2038574
103242.823,117973.938,150000000.000,1515151.515,3,2,1,1,1,5,2,1,99.00000001,1744.52297,1382.657131,166.1929961,518.4975502
103363.523,117970.63,155000000.000,566106.647,3,2,1,2,2,4,2,1,273.8000001,1824.631941,1462.766101,126.6452218,434.7394276
103473.32,117899.394,185000000.000,1653261.841,3,2,1,1,1,3,2,1,111.9,1682.393958,1320.528118,220.9886663,292.5014396
103253.016,117664.977,110000000.000,2104055.088,4,2,0,2,1,2,2,1,52.28,1830.56658,1311.537063,342.476432,320.5163498
103434.316,117839.144,185000000.000,1284454.628,3,2,1,3,1,5,2,1,144.0299999,1627.676665,1265.810826,282.7314365,237.7841311
103412.662,118043.5,170000000.000,2369007.804,3,2,0,2,1,3,2,1,71.75999999,1874.974764,1513.108925,176.9880449,485.0822426
103319.837,118192.426,138000000.000,1994219.653,3,2,0,2,1,3,3,1,69.20000001,1440.190385,1183.57585,345.430069,298.8830768
103191.139,118129.584,172000000.000,2025912.839,3,2,1,2,1,3,1,1,84.89999998,1629.252022,1267.386182,154.6925273,485.3530331
103126.617,118247.221,149000000.000,2213967.311,3,2,1,2,1,2,3,1,67.29999999,1657.851487,1295.985648,449.0387174,513.9523881
103197.499,118207.798,130000000.000,2120717.781,3,2,1,3,1,4,3,1,61.30000001,1576.968591,1215.102752,376.9569704,433.0694905
103193.238,118333.476,113000000.000,1679049.034,3,2,1,3,1,4,3,1,67.30000001,1540.249386,1322.643132,570.6591886,73.65382598
103257.24,118288.496,110000000.000,1634472.511,3,2,1,1,1,4,3,1,67.30000001,1461.562121,1243.955867,491.9719237,152.3412886
103223.214,118248.346,135000000.000,2231404.959,3,2,1,2,1,3,3,1,60.49999999,1570.646844,1208.781005,370.6352233,426.7477552
103091.172,118150.686,145000000.000,2015848.742,3,2,1,5,1,5,1,1,71.92999999,1747.146345,1385.280506,359.7438596,603.2472814
103167.875,117673.835,115000000.000,2095099.289,4,2,0,3,1,2,2,1,54.89000001,1913.806227,1228.297416,399.1841241,403.7560093
103161.365,118284.858,130000000.000,2120717.781,3,2,1,2,1,2,2,1,61.30000001,1642.109094,1280.243255,442.0974733,498.210007
99852.467,115384.396,130000000.000,1820728.291,3,9,0,1,1,3,1,4,71.40000001,778.6226404,1237.762553,580.5092406,472.9241609
99354.137,115648.785,1000000000.000,4739111.89,3,9,1,3,3,3,2,4,211.01,40.63864611,581.3334358,163.6571892,102.2433467
99872.498,115491.555,140000000.000,659444.183,2,9,1,2,3,3,2,1,212.2999999,648.0018418,1086.748086,546.2530053,629.9878122
99811.235,115382.207,100000000.000,1223990.208,3,9,0,3,1,6,1,4,81.70000001,633.6550357,1092.794948,615.3555739,490.7729527
99741.963,115469.363,110000000.000,1728472.659,3,9,0,1,1,2,5,4,63.63999999,524.8051399,980.793041,647.823683,506.7911376
99626.129,115521.344,130000000.000,1992337.165,3,9,0,3,1,6,1,1,65.24999999,354.4794522,812.3320398,477.4979954,336.4653831
99360.295,115666.255,230000000.000,704441.041,3,9,1,2,2,6,2,1,326.5000002,242.7587235,496.8638162,295.8957708,248.3129349
99361.365,115754.492,340000000.000,963172.805,3,9,1,1,2,6,1,1,352.9999998,128.2107748,412.484015,211.5159696,271.0927751
99276.823,115839.819,105000000.000,481872.419,3,9,1,1,3,5,7,1,217.8999998,366.0437154,451.1133326,374.5881206,482.1333359
99246.294,115698.276,100000000.000,497017.893,3,9,1,1,2,4,7,1,201.1999999,348.0804425,433.1500598,356.6248477,464.1700695
99413.53,116102.763,370000000.000,1104609.506,3,9,1,4,3,8,2,1,334.9599999,365.8243486,345.7404545,10.87562442,742.988322
99381.377,116117.516,110000000.000,956521.739,3,9,1,3,1,4,2,1,115,331.2490869,311.1651928,23.69963724,708.4130565
99506.492,116789.796,850000000.000,1368760.064,5,9,1,4,1,8,2,1,621.0000002,600.3803495,930.214025,255.4743881,1347.946239
99326.492,116384.819,290000000.000,2338709.677,3,9,1,1,3,3,1,1,124,110.4156054,440.2492809,40.54173936,966.1418198
99305.637,116177.742,63000000.000,1181988.743,3,9,0,1,1,1,1,1,53.3,209.8647223,233.5382354,113.5527562,759.4307656
99663.46,115494.595,80000000.000,1989060.169,3,9,0,1,1,2,1,1,40.22,511.0787111,968.9312986,634.0972542,493.0646377
99166.528,115907.81,100000000.000,1173708.92,3,9,0,3,1,4,2,2,85.20000001,461.2068915,126.0264918,135.2114129,562.9788503
99054.347,117118.206,100000000.000,1356852.103,4,9,0,3,1,3,1,2,73.70000001,836.4190893,352.7591038,144.9922119,943.7760443
99309.733,117051.564,125000000.000,1388888.889,3,9,0,3,1,4,5,2,89.99999999,839.5846904,99.04057005,15.36442818,1094.628364
99347.33,117121.414,100000000.000,1111111.111,3,9,0,3,1,4,5,2,90.00000001,1055.424651,337.5434585,396.9250429,1298.80293
99390.25,117196.312,85000000.000,1426174.497,3,9,0,2,1,3,5,1,59.59999999,1001.721222,283.8400303,343.2216147,1245.099433
99420.65,117239.492,75000000.000,1386321.627,3,9,0,1,1,2,5,1,54.09999999,1000.869282,282.9880905,342.3696748,1244.247487
99432.635,117076.329,100000000.000,1111111.111,3,9,0,2,1,3,5,2,90.00000001,826.2329941,108.3518021,167.7333865,1188.03954
99390.221,117090.511,120000000.000,1333333.333,3,9,0,2,1,3,5,2,90.00000002,818.5004334,100.6192414,160.0008258,1195.772093
99352.888,117025.529,120000000.000,1333333.333,3,9,0,2,1,3,5,2,90.00000002,789.3434367,48.79931633,29.75710478,1144.869637
99331.006,117087.759,120000000.000,1333333.333,3,9,0,2,1,3,5,2,90.00000002,910.399078,169.8549577,0.047873048,1153.051248
99412.418,117040.981,150000000.000,1666666.667,3,9,0,1,1,2,5,2,89.99999998,785.522731,67.64153899,127.0231234,1228.749802
99377.836,117064.687,120000000.000,1655172.414,3,9,0,2,1,3,5,2,72.49999999,789.8948823,72.0136903,131.3952747,1224.377645
99356.502,117262.992,90000000.000,1472995.09,3,9,0,2,1,3,5,1,61.1,1067.09095,349.2097581,408.5913425,1206.496132
99307,117191.825,82000000.000,1025000,3,9,0,2,1,4,5,1,80,1068.059831,350.1786386,409.560223,1205.527283
99255.039,117284.094,85000000.000,2741935.484,3,9,0,1,1,1,5,1,31,1003.346956,445.0019366,504.383521,1110.703968
99303.007,117250.227,90000000.000,2571428.571,3,9,0,2,1,3,5,1,35.00000001,1062.056086,386.2928061,445.6743905,1169.413099
99300.175,117354.579,80000000.000,2580645.161,3,9,0,3,1,4,5,1,31,1354.828628,649.5868811,317.1688885,1162.248942
99347.297,117322.405,78000000.000,2516129.032,3,9,0,3,1,3,5,1,31,1351.642509,646.4007624,313.9827698,1159.062902
99280.119,117319.23,72000000.000,2322580.645,3,9,0,1,1,1,5,1,31,1354.828628,649.5868811,317.1688885,1162.248942
99327.664,117291.925,90000000.000,2903225.806,3,9,0,1,1,2,5,1,31,1059.027569,389.3213233,448.7029076,1166.384564
99190.002,117272.054,150000000.000,1963350.785,3,9,1,2,1,3,5,1,76.40000001,955.2776433,493.0712489,514.9299775,1062.634652
99165.58,117285.813,160000000.000,2094240.838,3,9,1,2,1,2,5,1,76.39999999,927.2865837,521.0623085,486.9389179,1034.643592
99212.067,117255.756,125000000.000,1636125.654,3,9,1,2,1,4,5,1,76.40000002,982.6426639,465.7062283,525.0878127,1089.999672
99159.858,117397.321,85000000.000,2539587.69,2,9,0,2,1,3,5,1,33.47000001,862.610756,585.7381362,422.2630902,969.967784
99240.423,117337.42,55000000.000,1643262.623,2,9,0,2,1,3,5,1,33.47,962.7383192,485.610573,522.3906534,1070.095346
99064.506,117244.221,140000000.000,1418439.716,2,9,1,2,2,4,5,1,98.70000002,723.0308777,490.4501039,282.6832119,830.3878798
98995.318,117238.339,85000000.000,1445578.231,2,9,1,2,1,3,5,2,58.80000001,622.1138647,464.1981402,196.1765277,729.4708031
99029.952,117316.233,128000000.000,2176870.748,2,9,1,2,1,3,5,2,58.80000001,765.4815936,532.9008198,325.1339278,872.8386165
98986.3,117155.294,100000000.000,1356852.103,4,9,0,2,1,3,5,2,73.70000001,652.6184321,433.6935729,225.9266809,759.9754027
98974.367,117125.026,100000000.000,1356852.103,4,9,0,2,1,3,5,2,73.70000001,656.0755331,430.2364718,222.4695798,763.432517
98996.512,117184.292,120000000.000,1628222.524,4,9,0,2,1,3,5,2,73.69999999,648.2251032,438.0869018,222.2877662,755.5820613
99172.099,117045.995,160000000.000,1791713.326,4,9,1,2,1,3,5,2,89.29999999,869.1878491,217.1241558,9.357263838,976.5447805
99219.009,117027.369,160000000.000,1791713.326,4,9,1,2,1,3,5,2,89.29999999,907.5710542,167.0269339,40.7399581,1026.642004
99258.088,117007.049,130000000.000,1455767.077,4,9,1,2,1,4,5,2,89.30000002,890.0937165,151.2273961,20.91199147,1134.423686
99301.125,116975.863,110000000.000,1468624.833,3,9,0,2,1,4,5,2,74.90000001,877.7226173,163.5984953,8.540892276,1146.794806
99344.649,116952.156,110000000.000,1468624.833,3,9,0,2,1,3,5,2,74.90000001,677.2347294,63.30939092,18.73512179,1256.978337
99390.289,117003.304,148000000.000,2105263.158,3,9,0,2,1,3,5,2,70.3,745.8510346,5.306914273,73.24950683,1188.362039
99260.478,116906.789,110000000.000,1492537.313,3,9,0,3,1,4,5,1,73.70000002,798.3481166,242.972996,70.83360846,1226.169262
99277.543,116949.546,118000000.000,1601085.482,3,9,0,2,1,3,5,1,73.69999999,844.2186079,197.1025047,24.96311711,1180.2988
99313.023,116859.587,110000000.000,1492537.313,3,9,0,2,1,3,5,1,73.70000002,579.3642421,161.1798782,79.13536552,1354.848813
99340.459,116909.117,130000000.000,1763907.734,3,9,0,2,1,3,5,1,73.7,636.2516287,104.2924917,22.24797897,1297.961432
99298.893,116905.096,100000000.000,1356852.103,3,9,0,1,1,2,5,1,73.70000001,809.8456007,231.4755119,59.33612435,1214.671763
99139.975,116951.416,98000000.000,1097424.412,4,9,1,2,1,3,5,1,89.30000001,748.7547886,410.9273146,238.787927,1224.159148
99214.402,116924.323,115000000.000,1287793.953,4,9,1,2,1,4,5,1,89.3,795.1341975,246.1869151,74.04752751,1229.38314
99099.311,116859.396,125000000.000,1638269.987,4,9,1,2,1,6,5,1,76.3,753.8676141,416.0401401,243.9007526,1219.046298
99134.791,116846.696,138000000.000,1808650.066,4,9,1,2,1,5,5,1,76.29999998,643.8575199,397.4635927,225.3242051,1249.186689
99006.166,116851.858,120000000.000,1632653.061,4,9,0,2,1,3,5,1,73.50000001,749.3167976,603.1621126,404.5172645,1070.135313
99002.394,117005.402,115000000.000,1558265.583,4,9,0,2,1,3,5,1,73.79999998,891.4094276,470.1915264,262.4246345,1061.208481
99007.394,117005.402,100000000.000,1355013.55,4,9,0,2,1,3,5,1,73.80000001,893.2252168,468.3757372,260.6088453,1059.392685
98876.7,116906.731,120000000.000,1626016.26,4,9,0,2,1,6,5,1,73.80000001,914.4350906,781.3326885,565.6096466,893.7245023
98944.989,116879.214,118000000.000,1598915.989,4,9,0,2,1,3,5,1,73.80000001,751.9042217,600.5746885,401.9298404,1072.722771
98935.384,116925.781,140000000.000,1897018.97,4,9,0,2,1,3,5,1,73.80000001,910.173145,592.641712,393.9968639,1082.415494
98901.705,117002.688,108000000.000,1463414.634,4,9,0,2,1,3,5,1,73.80000001,969.0576181,651.5261851,452.881337,1023.531001
98931.47,117078.888,110000000.000,1490514.905,4,9,0,2,1,3,5,1,73.80000001,967.2070618,649.6756288,451.0307807,1025.381518
98941.973,116986.602,110000000.000,1490514.905,4,9,0,2,1,3,5,1,73.80000001,926.0706386,608.5392056,409.8943575,1066.517985
98976.395,117058.78,98000000.000,1327913.279,4,9,0,2,1,3,5,1,73.80000001,919.0051137,442.5958404,234.8289484,1033.612649
98976.527,116942.291,110000000.000,1490514.905,4,9,0,4,1,4,5,1,73.80000001,877.8086531,560.2772202,361.632372,1114.779978
99060.69,116834.29,110000000.000,1496598.639,4,9,0,2,1,3,5,1,73.50000002,632.6815658,487.1976385,234.5793008,1161.411584
99089.608,116898.425,115000000.000,1564625.85,4,9,0,2,1,3,5,1,73.50000002,776.7072856,438.8798116,266.7404241,1196.206635
99032.167,116916.84,110000000.000,1496598.639,4,9,0,2,1,3,5,1,73.50000002,836.8825824,499.0551084,326.9157208,1136.031338
98897.678,116971.29,130000000.000,1761517.615,4,9,0,1,1,2,5,1,73.80000001,962.081317,644.549884,445.9050359,1030.507317
100828.966,113566.283,400000000.000,2018163.471,3,7,1,1,1,6,4,2,198.2,1540.905631,683.1305289,173.0583196,269.5463369
100393.925,114130.231,178000000.000,2630801.064,4,7,0,4,1,7,2,4,67.66,2104.514605,1565.532834,866.9338501,258.2482665
100395.618,114067.036,110000000.000,2820512.821,4,7,0,7,1,10,2,4,38.99999999,2238.182073,1431.865366,787.7436455,268.7187522
96998.146,116445.794,112000000.000,777777.778,2,10,1,1,1,5,2,1,144,571.2027608,1397.082117,227.229001,857.5915514
97162.106,115994.409,125000000.000,564588.979,2,10,1,4,3,7,2,1,221.4000001,986.8196999,1288.231109,115.1606156,566.9212487
97162.781,116057.556,230000000.000,672711.319,2,10,1,2,6,6,1,1,341.9000001,927.9243906,1347.126419,121.7369826,625.816546
97125.236,116148.498,90000000.000,912964.09,2,10,1,2,1,3,2,1,98.58000001,793.2643919,1479.831524,96.72617343,663.3886216
96479.465,117493.932,85000000.000,1223021.583,3,11,1,3,1,7,2,1,69.49999998,852.3829957,148.9758179,477.5547904,885.5592354
96527.328,117443.661,90000000.000,1294964.029,3,11,1,1,1,2,2,1,69.49999999,859.4452735,156.0380958,470.4925126,878.4969718
96397.284,117332.325,95000000.000,1338971.106,3,11,1,3,1,5,2,3,70.95000002,794.5971803,91.19000252,486.6991542,914.2469831
96685.654,117516.433,90000000.000,2233250.62,3,11,1,1,1,2,1,1,40.30000001,1086.922586,481.0571059,145.4735024,553.4780077
103669.842,118949.175,125000000.000,1655629.139,4,1,0,1,1,3,4,1,75.5,1291.124204,1725.580497,554.9401589,52.39935467
103254.312,118451.559,280000000.000,2362869.198,4,1,1,1,1,3,1,1,118.5,1678.713057,1509.019311,502.6111574,227.5404287
103079.652,118517.285,190000000.000,2043010.753,4,1,1,2,1,3,2,1,92.99999999,1688.497984,1526.568379,371.4914855,130.2713511
102976.495,118797.338,130000000.000,1733333.333,4,1,0,3,1,3,1,1,75.00000001,1849.739062,1954.518817,491.1927554,558.2218494
103020.389,118777.653,130000000.000,1733333.333,4,1,0,2,1,4,1,1,75.00000001,1745.844906,1921.412126,387.2985992,525.1151656
103425.386,118884.688,105000000.000,1622874.807,4,1,0,2,1,3,1,1,64.69999999,1571.350641,1965.700751,212.8043341,548.83734
103640.863,118956.187,125000000.000,1474056.604,4,1,0,2,1,3,4,1,84.79999999,1430.654723,1825.004833,451.7345231,408.141269
102997.765,118845.082,130000000.000,1733333.333,4,1,0,1,1,2,1,1,75.00000001,1753.398167,2124.619584,394.8518608,718.2227102
103443.694,118948.85,130000000.000,1788170.564,4,1,0,2,1,3,1,1,72.7,1550.354055,1944.704165,336.2491211,527.8405894
103627.08,118849.879,105000000.000,1747088.186,4,1,0,2,1,2,4,1,60.10000001,1330.505116,1724.855226,351.5849169,307.9916469
103515.669,118751.959,94000000.000,1453533.323,4,1,0,1,1,3,1,1,64.67,1219.18129,1613.5314,139.3650169,196.6678627
103540.566,118711.319,106000000.000,1459050.241,4,1,0,1,1,3,1,1,72.64999999,1188.085751,1582.435861,170.4605558,165.5723631
103551.07,118782.651,127000000.000,1963816.298,4,1,0,1,1,3,1,1,64.67,1251.984211,1646.334321,273.0640112,229.4707594
103490.241,118791.752,124000000.000,1706813.489,4,1,0,2,1,3,1,1,72.65000001,1251.237807,1645.587918,272.3176079,228.7243737
103476.826,118720.209,140000000.000,1927047.488,4,1,0,3,1,3,1,1,72.65,1252.426317,1646.776427,106.1199894,229.912931
103605.44,118696.976,140000000.000,2329063.384,4,1,0,2,1,4,2,1,60.10999999,1121.870758,1516.943805,236.6755488,100.080167
103613.403,118744.178,125000000.000,1693766.938,4,1,0,3,1,4,2,1,73.79999999,1223.977403,1618.327513,245.0572036,201.4639327
103619.461,118790.744,145000000.000,1744885.68,4,1,0,2,1,4,2,1,83.1,1270.912833,1665.262943,291.9926339,248.3993634
103643.511,118739.309,120000000.000,1996340.043,4,1,0,2,1,3,2,1,60.11000001,1118.888817,1513.961864,352.5971787,97.09824358
103578.45,118748.199,122000000.000,1653116.531,4,1,0,2,1,3,2,1,73.80000001,1222.355541,1616.705651,243.4353411,199.8420802
103277.174,118892.564,103000000.000,2162956.741,4,1,0,1,1,2,4,1,47.62,1678.30125,2072.65136,319.7549436,655.7879586
103345.674,118870.868,110000000.000,2043849.87,4,1,0,1,1,2,4,1,53.82,1531.6713,1926.02141,173.1249938,509.157963
103245.899,118738.163,145000000.000,1964769.648,4,1,0,3,1,4,2,1,73.79999999,1483.179089,1864.867238,124.6327829,448.0036262
103264.128,118507.122,270000000.000,2278481.013,4,1,1,3,1,4,1,1,118.5,1635.156499,1619.565143,380.8983971,310.5320325
103608.854,118964.587,132000000.000,1748344.371,4,1,0,2,1,3,4,1,75.49999999,1398.608789,1792.958899,419.6885898,376.0954541
100474.301,113641.044,260000000.000,1333333.333,4,7,1,4,1,4,1,2,195,1988.204716,1130.429614,304.1698151,199.5419694
100745.275,113216.403,430000000.000,1183594.825,4,7,1,3,1,6,2,1,363.3000001,1786.21116,928.436058,82.28322447,345.9161355
100623.512,113176.013,350000000.000,1337511.464,4,7,1,3,1,5,2,1,261.6800001,1937.117062,1112.170451,266.0176175,162.1816758
100515.455,113352.115,410000000.000,1646586.345,4,7,1,4,1,6,2,1,249.0000001,2053.356604,1195.581502,257.8099547,197.4973484
100535.42,113436.53,280000000.000,1650943.396,4,7,1,4,1,5,2,1,169.6,1978.338011,1120.562908,231.2550682,272.5160022
100503.086,113570.977,490000000.000,2525773.196,4,7,1,3,1,4,2,1,194,1949.244635,1091.469532,265.2097335,442.9488018
100689.14,113468.873,220000000.000,3582478.424,4,7,0,2,1,3,2,1,61.41,1722.201044,864.425942,66.16660224,450.8417792
99939.286,112106,520000000.000,1585365.854,5,7,1,4,2,6,2,1,327.9999999,1577.911469,1945.302993,647.2613609,606.3435499
100240.176,112043.964,490000000.000,1480809.912,5,7,1,6,1,8,2,1,330.9000001,1297.235551,1664.627076,518.0865382,613.8322938
99999.271,112243.027,440000000.000,1361386.139,5,7,1,6,1,6,2,1,323.1999999,1801.100424,2106.373249,427.4100825,555.8302996
100028.115,112377.292,485000000.000,1552000,5,7,1,4,1,6,2,1,312.5,1813.924552,2103.185317,230.7724794,437.4784682
100174.073,112172.997,460000000.000,1566224.038,5,7,1,3,1,6,2,1,293.7,1455.761895,1761.034719,406.1336843,596.2399789
100228.458,112126.454,450000000.000,1470107.808,5,7,1,4,1,5,2,1,306.1,1400.87901,1706.151834,433.4488268,541.3570441
100241.398,112125.285,450000000.000,1385041.551,5,7,1,3,1,6,2,1,324.9000001,1335.418461,1693.30215,498.9093754,528.5074286
100248.72,112206.057,430000000.000,1227519.269,5,7,1,4,2,6,1,1,350.3000001,1492.876156,1798.148981,341.4516804,633.3543108
99935.66,112535.918,420000000.000,1848591.549,5,7,1,4,1,6,2,1,227.2,2119.18015,2137.383712,629.6769942,214.4560834
100501.325,112509.35,216000000.000,2421524.664,5,7,0,2,1,4,5,1,89.19999999,1427.223673,1637.916178,402.0389024,178.0488068
100546.637,112282.011,500000000.000,1166588.894,5,7,1,3,1,4,2,1,428.6,1257.55347,1546.814235,115.8373041,382.0194794
100578.716,112194.374,480000000.000,1327066.63,5,7,1,5,1,7,2,1,361.6999999,1220.726352,1509.987117,234.3907814,345.1923351
100639.593,112254.419,490000000.000,2777777.778,5,7,1,2,1,4,1,1,176.4,1104.859045,1394.11981,268.5317292,229.3250093
100253.584,112551.885,450000000.000,1388888.889,5,7,1,5,2,5,2,1,324,1850.240762,1776.333613,455.530013,195.1512859
103293.896,117369.038,250000000.000,1598874.392,4,2,1,2,1,4,1,1,156.36,2005.326074,1536.526897,145.2405389,445.165749
103332.721,117426.912,200000000.000,1402524.544,4,2,1,2,1,4,1,1,142.6,1941.006724,1472.207548,209.5598886,380.8464234
103304.733,117401.86,190000000.000,1989528.796,4,2,1,2,1,3,2,1,95.49999999,1971.029183,1502.230007,179.5374294,410.8688592
103265.057,117493.65,250000000.000,1339046.599,4,2,1,4,1,6,2,1,186.7,1971.777759,1368.035828,216.6755858,411.6173915
103383.629,117488.114,170000000.000,1556776.557,4,2,1,3,1,4,2,1,109.2,1905.511762,1437.256952,344.6800776,345.35142
103384.243,117538.977,190000000.000,1567656.766,4,2,1,2,1,4,2,1,121.2,1846.193003,1399.984277,386.3363651,286.0326243
103362.448,117522.942,155000000.000,1422018.349,4,2,1,2,1,3,2,1,109,1878.11662,1409.86181,317.2849352,317.9562987
103314.555,117568.574,175000000.000,1589464.124,4,2,1,2,1,3,2,1,110.1,1857.129312,1322.652482,327.8721948,296.9690144
102881.577,117756.125,320000000.000,1771871.539,4,2,1,3,1,5,2,1,180.6,1847.711035,1511.698126,223.9031885,701.2047533
102706.329,117645.638,200000000.000,1279590.531,4,2,1,2,1,4,2,1,156.3,1528.746191,1707.893673,181.2292961,563.6137157
102394.376,117522.062,280000000.000,1355932.203,4,2,1,4,2,7,1,1,206.5000001,1469.632463,1642.983306,401.6181281,440.6399897
102345.889,117539.198,200000000.000,1569858.713,4,2,1,4,2,4,1,1,127.4,1421.526261,1695.647033,454.2818551,493.3037484
102482.813,117916.565,210000000.000,1580730.147,4,2,1,3,1,4,1,1,132.85,1382.767822,1929.558189,193.7987717,781.2220911
102597.776,117944.667,165000000.000,1307448.494,4,2,1,3,1,4,1,1,126.2,1469.650848,1895.755168,159.9957505,747.4189935
102532.078,117963.389,285000000.000,2345679.012,4,2,1,4,1,6,1,1,121.5,1401.548897,1963.857119,228.0977018,815.520944
102383.626,118094.337,165000000.000,1448639.157,4,2,1,3,1,4,2,1,113.9,1255.681481,2207.482367,464.0286331,799.5172411
102285.015,118001.046,170000000.000,2101359.703,4,2,1,2,1,3,2,1,80.90000001,1068.122936,2297.28308,276.4700879,611.9587006
102445.198,117855.337,175000000.000,1624129.93,4,2,1,3,1,4,2,1,107.75,1268.663697,1929.746139,249.1162859,704.6828811
102394.253,118497.838,700000000.000,3783783.784,5,2,1,4,1,4,2,1,185,1389.40774,2400.07515,391.8032469,884.5454062
101905.069,118735.304,900000000.000,5565862.709,5,2,1,4,1,4,1,1,161.7,852.0326672,3099.214282,174.7124928,176.1162666
101204.327,119153.983,1350000000.000,6195502.524,5,2,1,5,1,7,2,1,217.9,1396.141835,3072.504616,725.7440102,667.1932543
101259.123,118919.788,2800000000.000,4046242.775,5,2,1,5,1,3,1,2,691.9999999,1245.246957,2922.078047,574.7939778,516.2432043
100972.393,118548.366,640000000.000,3153641.47,5,2,1,5,1,5,1,1,202.94,912.882544,2458.104557,188.6919483,459.0473036
100854.03,118494.152,980000000.000,3513300.351,5,2,1,5,1,7,1,1,278.94,1096.7633,2285.881033,170.7052871,577.4727703
100875.102,118650.587,1440000000.000,1706707.122,5,2,1,6,1,4,1,1,843.73,1068.732559,2423.744387,32.84193307,614.8972448
101653.646,118497.413,360000000.000,2121390.689,5,2,1,3,1,5,1,2,169.7,651.5992306,3010.695975,135.9797641,77.42897123
101717.921,118449.569,2300000000.000,10491743.45,5,2,1,7,1,5,1,2,219.22,488.5325021,2949.339098,0.218508177,240.4712489
100235.337,114987.509,925000000.000,3346599.132,6,7,0,4,1,5,2,1,276.4,1295.651811,1753.504399,942.1302716,1268.960519
100268.761,114391.798,490000000.000,3398058.252,6,7,0,4,1,4,1,1,144.2,1901.407961,2211.33619,336.3741222,663.2043257
100253.917,114433.866,465000000.000,3224687.933,6,7,0,4,1,4,1,1,144.2,1831.284356,2259.916288,384.9542207,711.7845149
100241.455,114474.745,465000000.000,3224687.933,6,7,0,4,1,4,1,1,144.2,1793.862528,2253.00244,422.3760489,749.2063838
100220.658,114525.942,650000000.000,3276209.677,6,7,0,4,1,4,1,1,198.4,1729.788601,2188.928513,486.4499759,813.2804191
100234.786,114553.723,540000000.000,3276699.029,6,7,0,4,1,4,1,1,164.8,1684.992512,2144.132424,531.2460653,858.0763115
100264.392,114569.598,1160000000.000,4610492.846,6,7,0,6,1,4,1,1,251.6,1725.186119,2183.038707,512.5959635,839.4262077
100126.475,114519.422,390000000.000,2723463.687,6,7,0,3,1,4,2,1,143.2,1677.642912,2136.782824,548.7362702,875.5665861
100113.424,114599.206,1180000000.000,3182308.522,6,7,0,6,1,4,1,1,370.8,1676.488595,2135.628507,522.5605562,1087.583202
100157.751,114671.47,280000000.000,3485187.951,6,7,0,3,1,2,2,1,80.34,1566.573842,2025.713755,632.4753088,986.6356592
100172.911,114644.165,300000000.000,3735990.037,6,7,0,3,1,2,2,1,80.30000001,1604.500651,2063.640563,621.8785312,948.708818
